arrest_id,prisoner_id,weight,height,arrest_date,bond_amount,release_flag
A-01092,P-09814,185,184.88,2019-04-14,5000,1
A-18715,P-09814,170,180.34,2017-05-11,1500,1
A-31777,P-09814,190,184.34,2017-05-29,17000,0
A-23564,P-09814,180,178.34,2017-08-12,3000,1
A-10392,P-09814,190,183.88,2017-08-30,500,1
A-27737,P-09814,205,178.26,2018-04-20,28000,0
A-09599,P-04358,230,185.34,2019-05-11,5000,1
A-01813,P-01965,200,181.8,2018-10-23,1000,1
A-05811,P-02988,240,156.48,2017-09-10,1500,1
A-05377,P-02988,245,152.48,2017-12-02,11000,1
A-07975,P-02988,235,157.94,2017-07-31,1000,1
A-06877,P-18824,172,177.8,2018-06-30,35000,1
A-12818,P-18824,162,181.8,2018-06-30,3000,1
A-14760,P-18824,150,175.8,2017-09-26,52500,0
A-30758,P-18824,177,181.8,2018-10-16,35000,1
A-26098,P-18824,170,176.34,2017-04-27,11000,1
A-15667,P-06325,190,186.96,2017-11-02,6800,1
A-15016,P-06325,185,189.96,2017-10-21,21000,0
A-12285,P-12473,135,168.64000000000001,2019-05-12,2500,1
A-16707,P-02069,140,176.8,2017-04-20,61000,0
A-20292,P-02069,160,178.8,2017-10-13,500,0
A-09596,P-02069,170,183.34,2018-12-23,0,1
A-10653,P-02069,168,181.88,2019-04-01,46000,1
A-25401,P-07455,190,176.34,2017-11-12,0,1
A-02097,P-14526,125,170.18,2017-12-24,0,1
A-26478,P-01980,195,175.34,2018-08-02,6000,1
A-25891,P-18820,150,169.72,2017-05-19,5000,1
A-13432,P-03830,154,162.64000000000001,2017-05-29,7000,1
A-24116,P-08364,165,186.88,2019-02-18,75000,1
A-12017,P-18225,160,194.5,2019-05-20,23000,1
A-08299,P-18225,160,186.5,2019-07-30,11000,0
A-10515,P-15934,305,177.34,2017-08-17,5000,1
A-03934,P-15934,240,179.8,2017-08-05,2000,1
A-03222,P-15934,350,175.8,2018-10-19,4000,1
A-23983,P-07254,273,178.88,2017-11-19,2000,1
A-02312,P-00338,180,179.88,2017-07-04,1250,1
A-07928,P-07925,170,180.8,2018-02-13,1000,1
A-24231,P-03967,190,177.88,2018-06-17,2000,1
A-06448,P-08413,245,186.42000000000002,2018-01-19,5000,1
A-23337,P-03525,185,184.42000000000002,2019-03-19,3000,1
A-29953,P-10322,131,162.1,2019-05-13,30000,0
A-17322,P-10322,120,165.1,2019-07-17,500,1
A-21766,P-05406,115,166.56,2018-02-13,5000,1
A-03643,P-05406,130,161.56,2019-05-11,500,1
A-12131,P-07481,175,183.88,2019-06-19,500,1
A-01232,P-14224,155,176.26,2017-09-22,10000,1
A-08255,P-14224,150,171.26,2017-09-01,50000,0
A-12536,P-17976,170,165.18,2017-12-16,1500,1
A-07237,P-11936,320,187.88,2018-05-06,0,1
A-31624,P-11936,300,181.88,2018-10-05,70000,0
A-32357,P-05769,205,185.96,2018-10-07,3000,1
A-21851,P-14245,215,183.96,2017-09-23,53000,1
A-00696,P-14245,205,186.5,2019-05-01,4000,1
A-07876,P-00037,235,178.26,2018-03-10,500,1
A-13133,P-06020,185,183.88,2018-07-30,3000,1
A-09927,P-06626,265,180.34,2018-11-13,2500,1
A-17183,P-06812,250,179.26,2018-01-13,0,1
A-18209,P-04828,105,149.4,2017-07-10,75000,1
A-23102,P-07873,135,164.56,2018-11-05,10000,1
A-16070,P-10826,200,186.5,2018-07-15,4500,1
A-04612,P-18353,140,184.88,2018-05-18,0,1
A-28267,P-18353,150,187.88,2018-04-17,2000,1
A-13787,P-05917,233,188.42000000000002,2019-04-07,0,1
A-31041,P-08730,140,175.8,2019-03-04,20000,1
A-08539,P-08730,130,179.26,2019-07-29,10500,0
A-10718,P-11805,130,171.64000000000001,2017-09-11,10000,0
A-27570,P-13654,250,166.56,2018-06-17,0,1
A-12092,P-06800,260,177.8,2017-07-31,2000,1
A-15125,P-19375,120,163.64000000000001,2017-12-09,11000,0
A-27593,P-05896,195,161.02,2018-06-26,750,1
A-28477,P-05896,230,160.02,2019-07-14,500,0
A-10594,P-05896,180,161.02,2017-10-30,1500,1
A-18300,P-05896,125,157.02,2017-10-10,500,1
A-24035,P-05896,180,162.02,2017-11-24,500,0
A-15665,P-02753,155,172.64000000000001,2018-07-19,0,1
A-12793,P-00455,150,172.64000000000001,2018-02-28,0,1
A-03436,P-08907,130,164.02,2017-09-06,0,1
A-13730,P-15509,212,177.26,2018-08-22,2000,1
A-22911,P-08027,175,176.26,2018-03-04,2500,1
A-13318,P-14188,220,170.1,2018-08-01,63500,0
A-11830,P-14188,225,168.1,2018-09-15,50000,1
A-28196,P-17796,205,161.02,2019-05-22,100000,1
A-09153,P-03314,240,191.96,2017-05-07,1500,1
A-03270,P-01241,205,188.42000000000002,2017-09-14,1000,1
A-21244,P-17672,160,188.5,2018-04-17,4500,1
A-17480,P-15967,235,189.96,2017-09-23,1500,0
A-17523,P-15967,220,188.5,2017-12-29,1750,0
A-02217,P-15967,240,189.96,2017-05-15,500,1
A-19837,P-15967,235,190.96,2017-11-07,2000,0
A-27407,P-15967,240,193.04,2018-02-01,2000,0
A-10193,P-15967,240,194.5,2018-04-10,1000,0
A-28349,P-15967,240,195.5,2018-09-11,500,1
A-24779,P-15967,240,190.04,2018-09-19,1000,1
A-22554,P-08301,185,201.12,2018-07-29,500,1
A-27490,P-19176,145,180.8,2017-11-30,1000,1
A-18425,P-19176,185,182.8,2018-06-19,1000,1
A-20991,P-19176,160,170.26,2018-06-11,2000,0
A-26013,P-19176,150,172.26,2018-06-21,1500,1
A-07568,P-19176,160,172.8,2018-08-17,2000,0
A-16436,P-04841,130,180.88,2019-02-04,15000,1
A-16260,P-07896,175,185.96,2017-12-15,10000,1
A-29365,P-07896,160,192.96,2018-04-28,10500,0
A-30896,P-03789,310,164.02,2017-09-02,11000,0
A-12576,P-03789,210,158.56,2017-07-13,5500,0
A-18504,P-03789,300,156.02,2017-12-04,5500,0
A-22438,P-14637,150,169.18,2017-11-13,0,1
A-04826,P-06199,170,171.26,2019-04-20,3000,1
A-16049,P-03635,165,165.18,2017-08-25,0,1
A-20689,P-03635,220,170.18,2018-04-22,500,1
A-25855,P-03043,155,190.42000000000002,2017-07-14,500,1
A-17812,P-18073,180,179.88,2018-12-10,500,1
A-26978,P-08731,100,177.72,2018-06-24,1250,1
A-14548,P-13856,105,147.4,2018-10-27,1000,1
A-06501,P-08347,215,152.4,2018-10-17,1000,1
A-06641,P-15353,200,168.72,2017-06-20,10000,1
A-15458,P-11364,115,147.32,2017-06-05,500,0
A-14794,P-11364,108,152.4,2019-05-26,20000,1
A-24721,P-11364,110,143.32,2017-05-20,6000,1
A-14681,P-11364,113,142.32,2019-01-01,500,1
A-21819,P-11364,100,151.86,2019-04-22,10000,1
A-20500,P-03183,165,186.96,2017-04-25,10000,0
A-12117,P-09885,224,156.02,2017-07-15,2500,1
A-13492,P-05818,190,188.42000000000002,2018-04-26,1000,1
A-07464,P-08889,195,165.64000000000001,2018-11-10,1000,1
A-31392,P-16437,250,192.58,2017-09-18,8000,1
A-06781,P-16437,200,195.04,2017-09-19,14000,1
A-06567,P-02825,200,182.8,2017-04-09,0,1
A-20196,P-02825,220,178.34,2017-05-20,75000,0
A-30543,P-12092,160,163.02,2018-04-28,2000,1
A-01275,P-05985,205,177.8,2018-03-19,1250,1
A-07047,P-11253,180,177.8,2018-07-18,2500,1
A-25320,P-11113,155,169.64000000000001,2019-05-18,0,1
A-14714,P-11113,140,164.56,2018-12-31,3000,1
A-17112,P-11113,175,162.64000000000001,2019-05-28,2000,1
A-02987,P-07181,198,170.72,2019-01-14,1000,1
A-15482,P-07181,190,176.8,2018-11-08,0,0
A-18356,P-16439,220,186.88,2017-11-14,3500,1
A-20309,P-15537,150,169.72,2017-08-17,1500,0
A-19894,P-15537,150,182.8,2017-11-14,6000,0
A-19451,P-15537,175,167.72,2018-10-27,2500,1
A-20108,P-15537,191,171.72,2019-04-09,1000,1
A-02407,P-15537,180,168.18,2019-05-24,52000,0
A-14844,P-18017,115,171.64000000000001,2019-05-01,500,1
A-22976,P-04827,200,182.42000000000002,2019-02-16,6500,1
A-02579,P-05449,155,174.26,2019-04-11,4500,1
A-29185,P-14895,160,168.64000000000001,2017-06-06,28500,1
A-27216,P-14895,205,167.1,2017-12-02,20000,1
A-09787,P-12491,264,190.04,2017-06-12,84000,1
A-01369,P-16364,185,178.88,2018-07-29,500,1
A-31833,P-15317,160,162.64000000000001,2019-02-26,7000,1
A-04263,P-16160,150,184.42000000000002,2018-04-27,1500,1
A-04610,P-16160,140,189.42000000000002,2019-02-26,150500,0
A-20879,P-16160,150,182.42000000000002,2018-09-22,3000,0
A-21964,P-16160,155,176.34,2018-03-14,10000,0
A-07241,P-03458,170,184.42000000000002,2018-05-13,33500,0
A-18709,P-02950,125,164.1,2019-03-13,7000,1
A-07478,P-02950,150,167.18,2019-04-09,1000,1
A-18073,P-02950,145,174.18,2019-07-01,1000,1
A-03370,P-13702,175,183.96,2017-12-03,11000,0
A-28376,P-06175,185,180.8,2018-12-09,7500,1
A-31768,P-00431,155,183.34,2017-09-05,5000,1
A-26564,P-00431,165,180.26,2018-11-21,4000,1
A-23867,P-00431,140,173.8,2018-11-24,5500,1
A-24956,P-13490,160,182.8,2017-07-12,6500,1
A-24011,P-13490,125,184.88,2017-09-08,700,1
A-26086,P-01051,175,190.96,2018-08-21,7000,1
A-28985,P-01442,185,177.8,2018-03-08,1500,1
A-32559,P-01442,160,177.8,2018-06-22,2000,1
A-25143,P-01442,150,175.34,2019-01-30,10000,1
A-16095,P-01442,170,181.8,2019-05-28,476500,0
A-20405,P-09856,130,180.26,2017-10-11,1500,1
A-04362,P-11191,170,191.96,2019-06-18,8500,1
A-21036,P-04184,150,179.88,2018-05-28,500,1
A-01537,P-04184,175,174.8,2018-09-11,1500,1
A-18115,P-04184,175,175.8,2018-12-13,0,1
A-13625,P-04184,180,176.8,2019-02-12,0,1
A-08399,P-04184,175,179.8,2019-02-26,0,1
A-05255,P-04184,185,180.88,2019-04-02,2000,1
A-06437,P-04184,180,182.88,2019-04-23,1000,1
A-01536,P-18634,200,184.42000000000002,2018-07-12,2500,1
A-18284,P-18634,205,180.42000000000002,2017-10-04,1000,1
A-18076,P-18634,195,182.88,2018-08-11,1000,0
A-11481,P-09789,185,177.26,2017-07-10,5500,1
A-06598,P-13577,164,171.26,2018-10-10,500,1
A-13277,P-16345,240,184.88,2018-04-15,2000,1
A-14975,P-00542,175,170.26,2017-12-05,10000,1
A-14855,P-12807,160,168.64000000000001,2019-06-03,5000,1
A-10218,P-09854,165,168.72,2018-02-17,5000,1
A-28003,P-16006,150,157.56,2017-06-12,2500,1
A-30836,P-17109,170,186.42000000000002,2017-10-19,0,1
A-01365,P-17109,140,174.8,2019-02-26,1000,1
A-22079,P-17109,130,178.8,2017-12-04,20500,0
A-18720,P-17109,145,174.8,2018-03-07,1000,0
A-10278,P-17109,150,174.72,2019-07-04,10000,1
A-10253,P-16712,205,179.8,2017-09-29,0,1
A-18353,P-12729,185,147.4,2017-07-23,1000,1
A-29178,P-12729,150,156.4,2018-03-21,10000,1
A-07700,P-09921,245,155.02,2017-08-14,500,1
A-10248,P-02672,245,185.88,2018-02-27,1000,1
A-16448,P-13956,234,169.64000000000001,2017-11-14,500,1
A-05030,P-08955,205,172.8,2019-03-31,3000,1
A-08833,P-04531,310,189.96,2019-03-31,2000,1
A-17550,P-04531,285,185.96,2019-07-22,22500,0
A-27989,P-04531,355,191.5,2017-04-10,10000,1
A-15498,P-04531,350,186.96,2018-04-25,60000,0
A-16155,P-04531,360,189.96,2018-05-01,5000,1
A-00498,P-04531,350,185.96,2019-02-17,3000,1
A-20789,P-04531,244,182.96,2019-04-26,5000,1
A-27929,P-15314,155,175.26,2019-02-25,2000,1
A-25081,P-15764,215,178.34,2017-12-13,3500,0
A-15381,P-15764,205,184.34,2017-12-11,500,1
A-08305,P-15764,205,179.8,2018-11-06,5000,0
A-25601,P-07012,185,191.96,2017-04-19,41000,0
A-24321,P-07012,170,184.96,2017-06-21,13000,1
A-20261,P-07012,220,182.96,2018-10-02,5000,1
A-12748,P-02313,175,165.64000000000001,2018-11-23,1000,1
A-25118,P-00877,165,177.88,2019-03-17,1000,1
A-20026,P-09366,165,178.8,2018-02-01,3000,1
A-17237,P-09366,145,175.72,2018-02-27,3000,1
A-02575,P-09366,175,176.8,2019-02-17,9000,1
A-04090,P-10812,115,160.56,2017-06-06,1000,1
A-24997,P-12095,200,180.34,2019-02-05,3000,1
A-09866,P-12463,150,171.64000000000001,2018-02-14,11500,1
A-26788,P-05326,115,149.94,2017-06-28,500,1
A-22773,P-02901,150,171.18,2017-07-30,1500,1
A-15355,P-02901,135,175.72,2017-08-28,1000,1
A-24169,P-02901,170,178.8,2018-03-18,2500,0
A-19111,P-02901,170,178.88,2019-04-03,5000,1
A-30278,P-16424,186,180.8,2019-05-26,1000,1
A-10491,P-18767,195,183.96,2017-05-13,1500,1
A-27824,P-13597,191,166.18,2019-04-29,0,1
A-25256,P-15930,155,175.72,2018-05-27,500,1
A-26610,P-16784,180,190.96,2019-01-13,8000,1
A-08209,P-16784,185,184.96,2019-02-14,7500,1
A-22151,P-16784,165,188.96,2019-05-07,14500,0
A-26231,P-05808,170,178.34,2017-06-13,1000,1
A-26350,P-10663,172,152.86,2019-03-12,3000,0
A-00764,P-01482,205,182.34,2019-01-18,1500,1
A-19738,P-01482,205,183.34,2019-01-26,500,1
A-18083,P-09403,185,183.34,2017-04-20,2000,1
A-15490,P-09403,240,178.34,2018-04-01,22000,1
A-10299,P-09403,260,183.34,2019-06-17,1000,1
A-15821,P-12726,119,165.02,2017-10-24,1000,1
A-21170,P-18540,175,157.56,2017-07-10,10000,0
A-19682,P-18540,180,159.48,2017-11-29,10500,0
A-28966,P-18540,155,163.64000000000001,2018-03-05,2500,1
A-28593,P-18540,205,160.02,2017-06-29,7500,1
A-29933,P-18540,170,157.02,2018-04-04,5000,0
A-25284,P-18540,150,162.02,2018-10-16,5000,1
A-13352,P-18540,210,158.48,2018-10-16,5000,1
A-29189,P-18540,160,163.02,2018-11-15,5000,1
A-31216,P-18540,180,153.48,2018-11-09,5000,0
A-08931,P-18540,200,153.48,2019-05-06,15000,0
A-26340,P-03503,205,180.88,2018-02-21,1000,1
A-09976,P-10864,150,183.96,2017-09-15,2500,1
A-11900,P-10864,165,192.96,2019-02-22,3000,0
A-29293,P-00270,229,179.8,2019-03-10,0,1
A-09487,P-09403,240,177.34,2018-01-08,11000,1
A-31306,P-14370,175,184.96,2017-11-17,0,1
A-00831,P-13220,185,186.96,2018-01-06,500,1
A-29819,P-13520,205,165.1,2017-08-22,75,1
A-11646,P-16623,175,180.34,2019-01-30,1500,1
A-29243,P-00713,155,181.34,2017-05-07,2500,1
A-11879,P-11887,290,193.04,2018-10-04,2500,1
A-07545,P-07027,160,182.8,2017-04-11,500,1
A-28925,P-07027,165,175.34,2019-03-04,10000,1
A-26514,P-16480,200,178.8,2018-11-17,1000,1
A-25917,P-08230,130,171.26,2017-08-24,2000,1
A-24480,P-08230,140,171.26,2019-06-20,2000,1
A-11701,P-15808,130,166.56,2018-04-27,1500,1
A-23963,P-15808,155,149.4,2019-05-09,3500,1
A-26541,P-15808,130,164.02,2017-06-07,30000,1
A-12839,P-16251,190,186.88,2018-03-25,500,1
A-11474,P-16251,165,170.26,2017-07-30,8000,1
A-05194,P-16251,160,171.72,2019-06-25,13000,1
A-08094,P-10507,205,168.64000000000001,2019-04-26,82500,1
A-24513,P-13418,200,173.18,2017-05-25,0,1
A-20172,P-13418,155,175.72,2018-09-15,3500,1
A-21977,P-18731,230,170.72,2018-02-22,62000,0
A-15241,P-14410,140,160.1,2018-02-10,6250,1
A-24906,P-01022,195,180.88,2018-10-12,5500,1
A-09795,P-05601,170,194.5,2017-06-23,15000,0
A-15266,P-05601,175,193.5,2018-04-01,53500,0
A-17334,P-05601,170,192.96,2017-11-02,11000,0
A-15168,P-05601,175,191.5,2018-05-11,2000,1
A-26243,P-09991,207,192.96,2018-10-07,5000,1
A-17282,P-12456,170,173.72,2017-11-10,0,0
A-00666,P-14034,145,159.48,2017-06-20,0,1
A-30917,P-09526,210,179.34,2017-06-18,3000,0
A-20559,P-12518,175,154.48,2017-11-30,0,1
A-02763,P-14958,165,179.34,2019-05-10,2500,1
A-16796,P-05156,170,162.64000000000001,2018-05-30,6000,1
A-24766,P-05156,160,162.1,2018-09-20,18000,1
A-20888,P-05156,160,172.72,2018-12-15,1000,1
A-00574,P-05156,142,162.64000000000001,2019-06-18,2500,1
A-26359,P-00779,160,184.88,2018-02-08,3500,1
A-13642,P-00779,150,176.8,2018-04-10,227500,0
A-15416,P-00779,170,181.88,2019-03-25,12000,0
A-12713,P-04980,220,167.72,2019-05-22,2000,1
A-25588,P-08684,170,164.1,2018-07-03,150,1
A-13957,P-01947,188,193.5,2018-02-07,1000,0
A-11557,P-01947,208,193.5,2018-01-17,75000,1
A-13904,P-01947,203,188.5,2018-05-07,50000,1
A-00615,P-08940,280,189.5,2019-07-20,10000,1
A-01556,P-03534,225,193.58,2017-10-27,500,1
A-07916,P-16570,240,184.42000000000002,2018-03-13,5000,1
A-29085,P-00112,250,185.88,2017-05-11,2500,1
A-03606,P-15451,205,166.1,2017-12-15,500,1
A-18111,P-12878,165,176.34,2017-11-17,3000,1
A-13195,P-12878,185,177.34,2018-01-25,7000,1
A-27222,P-12878,165,180.34,2019-04-28,1000,1
A-26361,P-02076,210,164.64000000000001,2018-04-27,5000,0
A-07024,P-18839,200,185.34,2018-03-05,25500,0
A-03801,P-18839,200,183.34,2018-03-07,1500,1
A-09552,P-18839,220,182.42000000000002,2017-05-29,25000,0
A-08646,P-03129,180,167.64000000000001,2017-08-02,500,1
A-04395,P-03808,205,163.64000000000001,2017-09-09,6500,1
A-28541,P-03808,215,169.18,2017-11-22,7000,1
A-23487,P-00889,102,166.1,2017-05-12,42000,1
A-18991,P-00889,135,170.1,2019-02-14,45000,1
A-23282,P-10873,150,159.48,2017-07-29,1500,1
A-13412,P-04107,150,163.02,2018-08-26,32500,1
A-27694,P-10873,130,173.18,2018-02-01,15000,0
A-27629,P-06983,180,170.26,2018-04-03,600,1
A-01847,P-16989,182,163.1,2017-12-29,5000,1
A-17569,P-11369,190,180.88,2018-05-23,1000,1
A-24883,P-11369,246,185.5,2018-06-25,15500,1
A-06721,P-11369,241,187.5,2019-02-21,5000,0
A-05912,P-11369,303,187.96,2017-04-16,500,1
A-15296,P-11369,303,191.5,2017-04-24,0,0
A-04175,P-11369,300,179.26,2017-07-28,12000,0
A-31191,P-11369,302,193.5,2018-02-07,16500,0
A-19665,P-12030,180,182.88,2018-02-07,500,1
A-14510,P-12030,180,179.88,2017-03-29,60000,0
A-03443,P-12030,188,188.42000000000002,2018-01-19,5000,0
A-22330,P-12030,160,186.96,2018-03-19,45000,0
A-01604,P-03275,170,195.5,2018-12-18,5500,1
A-01960,P-03275,165,184.42000000000002,2019-02-24,3500,1
A-06777,P-03275,185,181.42000000000002,2018-09-11,5000,1
A-02725,P-11031,150,185.34,2017-09-01,2500,1
A-04717,P-06024,180,182.88,2017-08-03,4000,1
A-25886,P-06196,200,159.56,2018-04-01,1000,1
A-32009,P-11804,160,178.88,2017-09-27,50000,1
A-05965,P-04285,145,175.18,2017-04-13,4000,1
A-30603,P-04285,145,167.64000000000001,2018-04-26,0,1
A-31680,P-04285,175,183.88,2018-10-13,500,1
A-28254,P-01218,160,172.72,2019-04-08,11000,1
A-00620,P-01218,185,172.26,2017-06-01,2500,1
A-10408,P-01218,165,169.72,2018-04-11,2500,1
A-31209,P-01218,180,173.26,2018-11-02,5500,0
A-31539,P-07312,110,164.02,2018-03-25,2500,1
A-16736,P-13984,179,176.34,2018-03-17,0,1
A-11296,P-06872,190,168.64000000000001,2019-02-24,20000,1
A-10612,P-17756,165,171.72,2018-12-25,92500,0
A-14676,P-07614,200,168.18,2018-02-20,1500,1
A-19985,P-07614,175,167.1,2018-11-01,1000,1
A-10958,P-07614,185,165.1,2018-12-03,5000,1
A-24416,P-04355,140,154.94,2019-07-14,5000,1
A-28323,P-07614,180,160.1,2019-03-31,2500,1
A-28909,P-00447,165,181.34,2019-06-08,250,1
A-26676,P-04815,180,160.02,2019-02-09,5000,1
A-14622,P-07883,180,168.64000000000001,2017-09-13,2500,1
A-07656,P-07883,150,174.26,2018-12-15,10000,1
A-18663,P-07883,160,179.26,2019-03-14,1000,1
A-19695,P-07883,145,187.88,2017-11-25,500,1
A-29275,P-09126,160,175.72,2017-12-05,76000,0
A-25833,P-17506,245,190.58,2017-05-19,1500,1
A-02680,P-03622,190,175.34,2018-10-17,1500,1
A-24882,P-02931,205,172.8,2017-07-11,5000,1
A-03734,P-16946,245,180.8,2018-05-15,5000,1
A-25277,P-16946,255,182.34,2019-02-08,10000,1
A-06412,P-12724,140,157.02,2017-09-23,2500,1
A-17388,P-07618,210,192.5,2017-12-04,5000,1
A-21633,P-15272,205,178.88,2018-04-22,1500,1
A-09379,P-09563,140,159.94,2019-05-11,0,1
A-27416,P-09563,165,152.94,2019-05-30,5000,1
A-12119,P-02544,185,178.88,2018-12-01,1500,1
A-16027,P-03070,155,187.88,2018-02-03,7000,1
A-25305,P-01517,180,188.96,2019-01-29,6000,1
A-17901,P-03456,215,184.88,2019-02-05,1000,1
A-28243,P-17287,140,185.42000000000002,2017-09-06,2000,1
A-04508,P-19265,170,179.88,2018-11-30,100000,1
A-23101,P-04968,140,174.18,2018-04-11,40000,0
A-23853,P-04968,135,165.18,2018-05-11,10000,0
A-26536,P-04968,130,169.18,2018-04-24,3000,1
A-20252,P-04968,135,172.18,2018-06-23,10000,1
A-25617,P-08152,160,169.72,2019-08-12,5000,1
A-12228,P-02241,170,181.34,2018-08-11,1000,1
A-08417,P-14822,250,178.88,2017-09-17,3000,0
A-26711,P-14822,200,175.18,2017-06-28,1000,1
A-24345,P-14822,200,165.18,2017-06-22,5000,1
A-25648,P-14822,200,168.18,2017-07-08,1500,1
A-04113,P-14822,220,187.88,2017-06-29,5000,1
A-23470,P-14822,250,179.88,2017-09-07,2500,1
A-15193,P-14822,250,177.88,2018-11-23,61000,1
A-30325,P-14822,200,170.18,2017-06-03,20000,1
A-27625,P-08609,200,170.18,2017-10-14,2000,1
A-17469,P-08609,155,170.18,2017-11-11,5000,0
A-26039,P-08609,148,168.64000000000001,2018-05-28,2000,1
A-24277,P-08609,145,169.64000000000001,2018-09-21,500,1
A-25290,P-08609,145,172.18,2018-11-12,3500,0
A-06729,P-08609,135,168.18,2018-12-03,0,1
A-28241,P-08609,140,168.18,2018-12-15,4000,0
A-29497,P-07244,165,178.88,2018-06-04,0,1
A-07399,P-16441,155,170.18,2017-08-13,2500,1
A-06903,P-07920,190,176.26,2017-05-28,10000,1
A-27682,P-06403,225,182.34,2017-08-22,2000,1
A-17796,P-02327,145,174.18,2018-02-11,2750,1
A-28675,P-00986,140,165.64000000000001,2019-07-04,3500,0
A-24892,P-09974,155,168.18,2017-11-06,1500,1
A-21717,P-09974,170,172.18,2017-12-02,1500,0
A-21890,P-09974,175,174.18,2018-03-10,8500,0
A-27536,P-08922,170,159.56,2017-04-26,65000,0
A-13817,P-08599,144,175.34,2018-03-06,1000,0
A-10004,P-14159,170,180.26,2017-11-08,10000,1
A-05034,P-14159,170,179.26,2018-02-21,3000,1
A-20951,P-14159,160,176.26,2018-08-16,6000,1
A-10731,P-13148,140,185.34,2018-05-02,1000,1
A-06327,P-17405,205,164.02,2017-05-12,2500,1
A-14034,P-13100,110,176.72,2017-10-10,500,1
A-02930,P-05828,210,185.88,2017-07-25,3500,1
A-31491,P-02317,260,190.5,2018-03-27,8000,1
A-16724,P-11914,326,162.02,2017-11-02,1000,1
A-24028,P-01951,240,189.42000000000002,2019-07-18,2500,1
A-30586,P-13030,212,172.72,2019-04-30,20000,0
A-25280,P-02609,221,179.8,2019-04-15,1000,1
A-03173,P-01932,172,169.64000000000001,2018-08-22,1000,1
A-00656,P-03941,180,187.96,2019-03-01,10000,1
A-16522,P-03941,180,190.42000000000002,2018-12-26,1500,1
A-24714,P-13176,115,159.56,2017-06-10,1500,1
A-13296,P-09509,150,182.34,2018-07-01,0,1
A-24315,P-15813,200,174.8,2018-07-16,260000,1
A-12815,P-07994,140,157.02,2017-07-01,0,1
A-13099,P-16847,178,181.34,2017-08-03,0,1
A-08595,P-08783,130,190.5,2018-05-23,2000,1
A-20747,P-04658,200,191.96,2017-05-20,2000,1
A-27307,P-04658,185,193.04,2017-07-13,5500,1
A-08951,P-04274,150,170.72,2018-08-16,1500,1
A-01486,P-14008,214,186.88,2018-06-20,1000,1
A-27640,P-14008,205,182.88,2018-09-06,10000,0
A-08206,P-11179,140,171.64000000000001,2017-08-14,5000,0
A-17000,P-16736,300,182.34,2017-07-26,2000,1
A-22181,P-07556,165,177.34,2017-12-04,0,1
A-25991,P-03135,150,186.42000000000002,2017-06-26,3500,0
A-10775,P-03135,155,183.88,2018-01-02,15500,0
A-00688,P-03135,170,181.42000000000002,2018-08-17,0,1
A-03396,P-03135,183,178.34,2018-10-23,500,1
A-04130,P-12499,118,161.48,2018-09-07,5500,1
A-03123,P-00843,165,165.18,2017-04-30,0,1
A-14279,P-16425,170,188.42000000000002,2018-04-01,2000,1
A-30947,P-06037,185,186.96,2019-06-26,0,1
A-22299,P-01558,255,184.34,2019-02-23,1000,1
A-31012,P-00504,240,166.18,2017-07-28,2500,1
A-13487,P-10399,155,182.88,2017-11-04,11000,1
A-04225,P-18764,150,175.72,2018-08-30,7000,1
A-00077,P-03566,150,171.26,2017-04-07,2500,1
A-01687,P-07104,185,168.1,2017-12-02,0,1
A-12337,P-15391,237,172.26,2019-02-17,8500,0
A-27533,P-15391,205,175.18,2019-06-01,10000,0
A-07839,P-15391,170,175.26,2018-02-10,3500,1
A-11730,P-15391,200,177.72,2019-07-01,2000,1
A-21757,P-09800,210,179.34,2019-07-09,1000,1
A-30783,P-12182,190,166.18,2019-05-22,500,1
A-28227,P-04059,200,157.56,2017-08-17,1000000,0
A-12848,P-03881,170,177.26,2019-03-29,500,1
A-26895,P-14951,130,182.8,2019-07-05,1000,1
A-30392,P-17240,185,178.34,2019-06-14,0,1
A-04751,P-12867,150,162.64000000000001,2017-09-09,500,0
A-06880,P-12867,190,172.64000000000001,2018-02-04,2500,1
A-21793,P-12867,155,172.64000000000001,2017-09-20,10000,1
A-30077,P-12867,220,165.64000000000001,2019-03-25,5000,1
A-00619,P-12867,199,169.64000000000001,2019-06-19,10000,1
A-17749,P-12867,205,165.64000000000001,2019-07-08,2500,1
A-07308,P-07581,203,188.04,2019-07-25,5000,1
A-27964,P-07581,185,185.5,2018-10-23,2500,1
A-25753,P-18263,210,183.34,2018-11-13,2500,1
A-29249,P-15142,197,165.18,2017-08-01,1000,1
A-18168,P-01931,160,174.18,2017-12-13,2000,1
A-25923,P-04706,200,170.18,2018-03-31,10000,1
A-30432,P-15267,150,172.72,2017-06-21,0,1
A-18634,P-15267,210,166.18,2017-12-09,500,1
A-08719,P-15267,200,169.18,2018-06-30,1500,1
